Training Set,Number of Words Removed,Percentage of Words Removed
CONTROL-RANDOM-SemEval2018-T3-train-taskA_emoji_1-gram_frequency_2.txt,3,0.009173189823869166
CONTROL-RANDOM-SemEval2018-T3-train-taskA_emoji_1-gram_frequency_ironic_17.txt,38,0.11619373776908049
CONTROL-RANDOM-SemEval2018-T3-train-taskA_emoji_1-gram_frequency_ironic_vs_non_ironic_(ratio)_19.txt,61,0.18652152641878672
CONTROL-RANDOM-SemEval2018-T3-train-taskA_emoji_1-gram_frequency_non_ironic_vs_ironic_(ratio)_16.txt,54,0.16511741682974446
CONTROL-RANDOM-SemEval2018-T3-train-taskA_emoji_1-gram_frequency_ironic_vs_non_ironic_18.txt,40,0.12230919765165993
CONTROL-RANDOM-SemEval2018-T3-train-taskA_emoji_1-gram_frequency_non_ironic_10.txt,67,0.20486790606653926
CONTROL-RANDOM-SemEval2018-T3-train-taskA_emoji_1-gram_frequency_non_ironic_16.txt,76,0.23238747553816097
CONTROL-RANDOM-SemEval2018-T3-train-taskA_emoji_1-gram_frequency_ironic_20.txt,47,0.1437133072407022
CONTROL-RANDOM-SemEval2018-T3-train-taskA_emoji_1-gram_frequency_non_ironic_vs_ironic_(ratio)_19.txt,57,0.17429060665361362
CONTROL-RANDOM-SemEval2018-T3-train-taskA_emoji_1-gram_frequency_ironic_vs_non_ironic_(ratio)_18.txt,58,0.17734833659491755
CONTROL-RANDOM-SemEval2018-T3-train-taskA_emoji_1-gram_frequency_non_ironic_vs_ironic_12.txt,51,0.1559442270058753
CONTROL-RANDOM-SemEval2018-T3-train-taskA_emoji_1-gram_frequency_non_ironic_vs_ironic_1.txt,1,0.003057729941289722
CONTROL-RANDOM-SemEval2018-T3-train-taskA_emoji_1-gram_frequency_non_ironic_vs_ironic_3.txt,17,0.05198140900195369
CONTROL-RANDOM-SemEval2018-T3-train-taskA_emoji_1-gram_frequency_non_ironic_vs_ironic_(ratio)_11.txt,45,0.13759784735812275
CONTROL-RANDOM-SemEval2018-T3-train-taskA_emoji_1-gram_frequency_ironic_6.txt,14,0.04280821917808453
CONTROL-RANDOM-SemEval2018-T3-train-taskA_emoji_1-gram_frequency_ironic_vs_non_ironic_(ratio)_11.txt,51,0.1559442270058753
CONTROL-RANDOM-SemEval2018-T3-train-taskA_emoji_1-gram_frequency_ironic_1.txt,2,0.006115459882579444
CONTROL-RANDOM-SemEval2018-T3-train-taskA_emoji_1-gram_frequency_ironic_vs_non_ironic_(ratio)_9.txt,48,0.14677103718199191
CONTROL-RANDOM-SemEval2018-T3-train-taskA_emoji_1-gram_frequency_ironic_vs_non_ironic_12.txt,34,0.10396281800390739
CONTROL-RANDOM-SemEval2018-T3-train-taskA_emoji_1-gram_frequency_ironic_vs_non_ironic_(ratio)_15.txt,55,0.16817514677103418
CONTROL-RANDOM-SemEval2018-T3-train-taskA_emoji_1-gram_frequency_11.txt,15,0.04586594911937425
CONTROL-RANDOM-SemEval2018-T3-train-taskA_emoji_1-gram_frequency_ironic_5.txt,11,0.03363502935420115
CONTROL-RANDOM-SemEval2018-T3-train-taskA_emoji_1-gram_frequency_non_ironic_12.txt,70,0.21404109589040843
CONTROL-RANDOM-SemEval2018-T3-train-taskA_emoji_1-gram_frequency_ironic_10.txt,24,0.07338551859099596
CONTROL-RANDOM-SemEval2018-T3-train-taskA_emoji_1-gram_frequency_ironic_vs_non_ironic_8.txt,23,0.07032778864970624
CONTROL-RANDOM-SemEval2018-T3-train-taskA_emoji_1-gram_frequency_ironic_14.txt,33,0.10090508806261766
CONTROL-RANDOM-SemEval2018-T3-train-taskA_emoji_1-gram_frequency_ironic_12.txt,29,0.08867416829745878
CONTROL-RANDOM-SemEval2018-T3-train-taskA_emoji_1-gram_frequency_ironic_18.txt,43,0.1314823874755433
CONTROL-RANDOM-SemEval2018-T3-train-taskA_emoji_1-gram_frequency_ironic_8.txt,18,0.055039138943243415
CONTROL-RANDOM-SemEval2018-T3-train-taskA_emoji_1-gram_frequency_17.txt,22,0.06727005870841651
CONTROL-RANDOM-SemEval2018-T3-train-taskA_emoji_1-gram_frequency_non_ironic_2.txt,3,0.009173189823869166
CONTROL-RANDOM-SemEval2018-T3-train-taskA_emoji_1-gram_frequency_ironic_vs_non_ironic_(ratio)_7.txt,13,0.039750489236794806
CONTROL-RANDOM-SemEval2018-T3-train-taskA_emoji_1-gram_frequency_12.txt,16,0.04892367906066397
CONTROL-RANDOM-SemEval2018-T3-train-taskA_emoji_1-gram_frequency_ironic_15.txt,34,0.10396281800390739
CONTROL-RANDOM-SemEval2018-T3-train-taskA_emoji_1-gram_frequency_ironic_vs_non_ironic_(ratio)_20.txt,63,0.19263698630136616
CONTROL-RANDOM-SemEval2018-T3-train-taskA_emoji_1-gram_frequency_ironic_vs_non_ironic_2.txt,16,0.04892367906066397
CONTROL-RANDOM-SemEval2018-T3-train-taskA_emoji_1-gram_frequency_13.txt,18,0.055039138943243415
CONTROL-RANDOM-SemEval2018-T3-train-taskA_emoji_1-gram_frequency_non_ironic_vs_ironic_9.txt,48,0.14677103718199191
CONTROL-RANDOM-SemEval2018-T3-train-taskA_emoji_1-gram_frequency_non_ironic_6.txt,25,0.07644324853228568
CONTROL-RANDOM-SemEval2018-T3-train-taskA_emoji_1-gram_frequency_non_ironic_vs_ironic_(ratio)_5.txt,8,0.024461839530331986
CONTROL-RANDOM-SemEval2018-T3-train-taskA_emoji_1-gram_frequency_ironic_vs_non_ironic_9.txt,24,0.07338551859099596
CONTROL-RANDOM-SemEval2018-T3-train-taskA_emoji_1-gram_frequency_non_ironic_vs_ironic_(ratio)_9.txt,39,0.11925146771037021
CONTROL-RANDOM-SemEval2018-T3-train-taskA_emoji_1-gram_frequency_non_ironic_vs_ironic_16.txt,57,0.17429060665361362
CONTROL-RANDOM-SemEval2018-T3-train-taskA_emoji_1-gram_frequency_non_ironic_vs_ironic_18.txt,73,0.2232142857142918
CONTROL-RANDOM-SemEval2018-T3-train-taskA_emoji_1-gram_frequency_non_ironic_vs_ironic_(ratio)_2.txt,4,0.012230919765173098
CONTROL-RANDOM-SemEval2018-T3-train-taskA_emoji_1-gram_frequency_7.txt,9,0.027519569471621708
CONTROL-RANDOM-SemEval2018-T3-train-taskA_emoji_1-gram_frequency_ironic_vs_non_ironic_15.txt,37,0.11313600782779076
CONTROL-RANDOM-SemEval2018-T3-train-taskA_emoji_1-gram_frequency_non_ironic_3.txt,4,0.012230919765173098
CONTROL-RANDOM-SemEval2018-T3-train-taskA_emoji_1-gram_frequency_non_ironic_11.txt,69,0.2109833659491187
CONTROL-RANDOM-SemEval2018-T3-train-taskA_emoji_1-gram_frequency_20.txt,26,0.0795009784735754
CONTROL-RANDOM-SemEval2018-T3-train-taskA_emoji_1-gram_frequency_non_ironic_vs_ironic_10.txt,49,0.14982876712328164
CONTROL-RANDOM-SemEval2018-T3-train-taskA_emoji_1-gram_frequency_non_ironic_vs_ironic_17.txt,62,0.18957925636007644
CONTROL-RANDOM-SemEval2018-T3-train-taskA_emoji_1-gram_frequency_ironic_vs_non_ironic_(ratio)_5.txt,10,0.03057729941291143
CONTROL-RANDOM-SemEval2018-T3-train-taskA_emoji_1-gram_frequency_ironic_vs_non_ironic_5.txt,20,0.06115459882583707
CONTROL-RANDOM-SemEval2018-T3-train-taskA_emoji_1-gram_frequency_non_ironic_vs_ironic_(ratio)_17.txt,55,0.16817514677103418
CONTROL-RANDOM-SemEval2018-T3-train-taskA_emoji_1-gram_frequency_ironic_vs_non_ironic_(ratio)_1.txt,1,0.003057729941289722
CONTROL-RANDOM-SemEval2018-T3-train-taskA_emoji_1-gram_frequency_4.txt,6,0.018346379647752542
CONTROL-RANDOM-SemEval2018-T3-train-taskA_emoji_1-gram_frequency_non_ironic_vs_ironic_2.txt,2,0.006115459882579444
CONTROL-RANDOM-SemEval2018-T3-train-taskA_emoji_1-gram_frequency_non_ironic_vs_ironic_7.txt,44,0.13454011741683303
CONTROL-RANDOM-SemEval2018-T3-train-taskA_emoji_1-gram_frequency_non_ironic_vs_ironic_(ratio)_7.txt,29,0.08867416829745878
CONTROL-RANDOM-SemEval2018-T3-train-taskA_emoji_1-gram_frequency_5.txt,7,0.021404109589042264
CONTROL-RANDOM-SemEval2018-T3-train-taskA_emoji_1-gram_frequency_ironic_vs_non_ironic_13.txt,35,0.10702054794521132
CONTROL-RANDOM-SemEval2018-T3-train-taskA_emoji_1-gram_frequency_non_ironic_14.txt,74,0.22627201565558153
CONTROL-RANDOM-SemEval2018-T3-train-taskA_emoji_1-gram_frequency_non_ironic_vs_ironic_20.txt,76,0.23238747553816097
CONTROL-RANDOM-SemEval2018-T3-train-taskA_emoji_1-gram_frequency_ironic_vs_non_ironic_11.txt,33,0.10090508806261766
CONTROL-RANDOM-SemEval2018-T3-train-taskA_emoji_1-gram_frequency_non_ironic_4.txt,6,0.018346379647752542
CONTROL-RANDOM-SemEval2018-T3-train-taskA_emoji_1-gram_frequency_non_ironic_vs_ironic_(ratio)_8.txt,30,0.0917318982387485
CONTROL-RANDOM-SemEval2018-T3-train-taskA_emoji_1-gram_frequency_non_ironic_vs_ironic_(ratio)_6.txt,28,0.08561643835616906
CONTROL-RANDOM-SemEval2018-T3-train-taskA_emoji_1-gram_frequency_non_ironic_13.txt,71,0.21709882583169815
CONTROL-RANDOM-SemEval2018-T3-train-taskA_emoji_1-gram_frequency_non_ironic_vs_ironic_(ratio)_1.txt,3,0.009173189823869166
CONTROL-RANDOM-SemEval2018-T3-train-taskA_emoji_1-gram_frequency_non_ironic_vs_ironic_(ratio)_18.txt,56,0.1712328767123239
CONTROL-RANDOM-SemEval2018-T3-train-taskA_emoji_1-gram_frequency_non_ironic_vs_ironic_(ratio)_20.txt,58,0.17734833659491755
CONTROL-RANDOM-SemEval2018-T3-train-taskA_emoji_1-gram_frequency_ironic_vs_non_ironic_7.txt,22,0.06727005870841651
CONTROL-RANDOM-SemEval2018-T3-train-taskA_emoji_1-gram_frequency_9.txt,12,0.036692759295505084
CONTROL-RANDOM-SemEval2018-T3-train-taskA_emoji_1-gram_frequency_ironic_vs_non_ironic_(ratio)_17.txt,57,0.17429060665361362
CONTROL-RANDOM-SemEval2018-T3-train-taskA_emoji_1-gram_frequency_19.txt,25,0.07644324853228568
CONTROL-RANDOM-SemEval2018-T3-train-taskA_emoji_1-gram_frequency_non_ironic_vs_ironic_(ratio)_10.txt,43,0.1314823874755433
CONTROL-RANDOM-SemEval2018-T3-train-taskA_emoji_1-gram_frequency_non_ironic_vs_ironic_(ratio)_14.txt,52,0.159001956947165
CONTROL-RANDOM-SemEval2018-T3-train-taskA_emoji_1-gram_frequency_non_ironic_vs_ironic_15.txt,56,0.1712328767123239
CONTROL-RANDOM-SemEval2018-T3-train-taskA_emoji_1-gram_frequency_non_ironic_vs_ironic_(ratio)_13.txt,47,0.1437133072407022
CONTROL-RANDOM-SemEval2018-T3-train-taskA_emoji_1-gram_frequency_non_ironic_1.txt,1,0.003057729941289722
CONTROL-RANDOM-SemEval2018-T3-train-taskA_emoji_1-gram_frequency_6.txt,8,0.024461839530331986
CONTROL-RANDOM-SemEval2018-T3-train-taskA_emoji_1-gram_frequency_ironic_vs_non_ironic_(ratio)_12.txt,52,0.159001956947165
CONTROL-RANDOM-SemEval2018-T3-train-taskA_emoji_1-gram_frequency_ironic_vs_non_ironic_10.txt,32,0.09784735812132794
CONTROL-RANDOM-SemEval2018-T3-train-taskA_emoji_1-gram_frequency_non_ironic_9.txt,61,0.18652152641878672
CONTROL-RANDOM-SemEval2018-T3-train-taskA_emoji_1-gram_frequency_non_ironic_5.txt,7,0.021404109589042264
CONTROL-RANDOM-SemEval2018-T3-train-taskA_emoji_1-gram_frequency_ironic_vs_non_ironic_(ratio)_13.txt,53,0.16205968688845473
CONTROL-RANDOM-SemEval2018-T3-train-taskA_emoji_1-gram_frequency_non_ironic_vs_ironic_14.txt,53,0.16205968688845473
CONTROL-RANDOM-SemEval2018-T3-train-taskA_emoji_1-gram_frequency_ironic_vs_non_ironic_4.txt,19,0.05809686888453314
CONTROL-RANDOM-SemEval2018-T3-train-taskA_emoji_1-gram_frequency_ironic_vs_non_ironic_19.txt,41,0.12536692759294965
CONTROL-RANDOM-SemEval2018-T3-train-taskA_emoji_1-gram_frequency_15.txt,20,0.06115459882583707
CONTROL-RANDOM-SemEval2018-T3-train-taskA_emoji_1-gram_frequency_ironic_3.txt,9,0.027519569471621708
CONTROL-RANDOM-SemEval2018-T3-train-taskA_emoji_1-gram_frequency_3.txt,4,0.012230919765173098
CONTROL-RANDOM-SemEval2018-T3-train-taskA_emoji_1-gram_frequency_ironic_16.txt,37,0.11313600782779076
CONTROL-RANDOM-SemEval2018-T3-train-taskA_emoji_1-gram_frequency_non_ironic_vs_ironic_19.txt,74,0.22627201565558153
CONTROL-RANDOM-SemEval2018-T3-train-taskA_emoji_1-gram_frequency_ironic_vs_non_ironic_16.txt,38,0.11619373776908049
CONTROL-RANDOM-SemEval2018-T3-train-taskA_emoji_1-gram_frequency_ironic_vs_non_ironic_17.txt,39,0.11925146771037021
CONTROL-RANDOM-SemEval2018-T3-train-taskA_emoji_1-gram_frequency_ironic_vs_non_ironic_(ratio)_6.txt,12,0.036692759295505084
CONTROL-RANDOM-SemEval2018-T3-train-taskA_emoji_1-gram_frequency_ironic_vs_non_ironic_6.txt,21,0.06421232876712679
CONTROL-RANDOM-SemEval2018-T3-train-taskA_emoji_1-gram_frequency_ironic_vs_non_ironic_(ratio)_8.txt,45,0.13759784735812275
CONTROL-RANDOM-SemEval2018-T3-train-taskA_emoji_1-gram_frequency_non_ironic_vs_ironic_(ratio)_15.txt,53,0.16205968688845473
CONTROL-RANDOM-SemEval2018-T3-train-taskA_emoji_1-gram_frequency_ironic_13.txt,30,0.0917318982387485
CONTROL-RANDOM-SemEval2018-T3-train-taskA_emoji_1-gram_frequency_non_ironic_vs_ironic_4.txt,18,0.055039138943243415
CONTROL-RANDOM-SemEval2018-T3-train-taskA_emoji_1-gram_frequency_ironic_11.txt,28,0.08561643835616906
CONTROL-RANDOM-SemEval2018-T3-train-taskA_emoji_1-gram_frequency_ironic_vs_non_ironic_3.txt,18,0.055039138943243415
CONTROL-RANDOM-SemEval2018-T3-train-taskA_emoji_1-gram_frequency_16.txt,21,0.06421232876712679
CONTROL-RANDOM-SemEval2018-T3-train-taskA_emoji_1-gram_frequency_ironic_9.txt,19,0.05809686888453314
